category,name,latitude,longitude,is_closed,rating,url,review_count,transactions,address,zip_code
brazilian,Fogo de Chão Brazilian Steakhouse,37.785025,-122.399917,False,4.0,https://www.yelp.com/biz/fogo-de-ch%C3%A3o-brazilian-steakhouse-san-francisco-4?adjust_creative=yzp0gecDlqYyzBkJGmyuPg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=yzp0gecDlqYyzBkJGmyuPg,904,[],"['201 S 3rd St', 'Ste 100', 'San Francisco, CA 94103']",94103
thai,Bussaba,37.76441,-122.46369,False,4.0,https://www.yelp.com/biz/bussaba-san-francisco?adjust_creative=yzp0gecDlqYyzBkJGmyuPg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=yzp0gecDlqYyzBkJGmyuPg,76,"['pickup', 'restaurant_reservation', 'delivery']","['534 Irving St', 'San Francisco, CA 94122']",94122
newamerican,Fable,37.759958,-122.435089,False,4.0,https://www.yelp.com/biz/fable-san-francisco?adjust_creative=yzp0gecDlqYyzBkJGmyuPg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=yzp0gecDlqYyzBkJGmyuPg,438,[],"['558 Castro St', 'San Francisco, CA 94114']",94114
cocktailbars,Lord George,37.7824636931654,-122.392651699483,False,4.0,https://www.yelp.com/biz/lord-george-san-francisco?adjust_creative=yzp0gecDlqYyzBkJGmyuPg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=yzp0gecDlqYyzBkJGmyuPg,266,[],"['555 2nd St', 'San Francisco, CA 94107']",94107
gluten_free,Kitava,37.76483,-122.4193,False,4.5,https://www.yelp.com/biz/kitava-san-francisco?adjust_creative=yzp0gecDlqYyzBkJGmyuPg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=yzp0gecDlqYyzBkJGmyuPg,372,"['pickup', 'delivery']","['2011 Mission St', 'San Francisco, CA 94110']",94110
japacurry,Volcano,37.78067,-122.47802,False,4.0,https://www.yelp.com/biz/volcano-san-francisco?adjust_creative=yzp0gecDlqYyzBkJGmyuPg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=yzp0gecDlqYyzBkJGmyuPg,1133,"['pickup', 'delivery']","['5454 Geary Blvd', 'San Francisco, CA 94121']",94121
mediterranean,Oasis Grill,37.7944464239893,-122.396736520868,False,4.0,https://www.yelp.com/biz/oasis-grill-san-francisco?adjust_creative=yzp0gecDlqYyzBkJGmyuPg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=yzp0gecDlqYyzBkJGmyuPg,1241,"['pickup', 'delivery']","['91 Drumm St', 'San Francisco, CA 94111']",94111
french,Petit Crenn,37.7762604,-122.4264908,False,4.0,https://www.yelp.com/biz/petit-crenn-san-francisco?adjust_creative=yzp0gecDlqYyzBkJGmyuPg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=yzp0gecDlqYyzBkJGmyuPg,424,[],"['609 Hayes St', 'San Francisco, CA 94102']",94102
mexican,Colibri Mexican Bistro,37.7871606463558,-122.410636659841,False,4.0,https://www.yelp.com/biz/colibri-mexican-bistro-san-francisco?adjust_creative=yzp0gecDlqYyzBkJGmyuPg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=yzp0gecDlqYyzBkJGmyuPg,2370,"['pickup', 'restaurant_reservation', 'delivery']","['438 Geary St', 'San Francisco, CA 94102']",94102
mideastern,Old Jerusalem Restaurant,37.7495007,-122.4184218,False,4.0,https://www.yelp.com/biz/old-jerusalem-restaurant-san-francisco?adjust_creative=yzp0gecDlqYyzBkJGmyuPg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=yzp0gecDlqYyzBkJGmyuPg,1064,"['pickup', 'delivery']","['2966 Mission St', 'San Francisco, CA 94110']",94110
hotpot,Fiery Hot Pot Buffet,37.7429507985095,-122.483775056899,False,4.5,https://www.yelp.com/biz/fiery-hot-pot-buffet-san-francisco-2?adjust_creative=yzp0gecDlqYyzBkJGmyuPg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=yzp0gecDlqYyzBkJGmyuPg,326,[],"['1626 Taraval St', 'San Francisco, CA 94116']",94116
